Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    September 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
PACIFICARE HEALTH SYSTEMS INC                                 S-3/A       766456      1994-09-01  edgar/data/766456/0000912057-94-002937.txt          
PACIFICORP /OR/                                               10-Q        75594       1994-08-12  edgar/data/75594/0000075594-94-000008.txt           
PACIFICORP /OR/                                               424B3       75594       1994-07-18  edgar/data/75594/0000912057-94-002337.txt           
PACIFICORP /OR/                                               424B3       75594       1994-08-22  edgar/data/75594/0000898430-94-000622.txt           
PACIFICORP /OR/                                               S-3         75594       1994-08-31  edgar/data/75594/0000075594-94-000009.txt           
PACTEL CORP                                                   SC 13D/A    904255      1994-07-14  edgar/data/904255/0000898430-94-000495.txt          
PACTEL CORP                                                   SC 13D/A    904255      1994-07-14  edgar/data/904255/0000898430-94-000496.txt          
PACTEL CORP                                                   SC 13D/A    904255      1994-07-14  edgar/data/904255/0000898430-94-000497.txt          
PAINE WEBBER GROUP INC                                        10-Q        75754       1994-08-12  edgar/data/75754/0000075754-94-000003.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-07-22  edgar/data/75754/0000950123-94-001187.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-07-22  edgar/data/75754/0000950123-94-001188.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-07-22  edgar/data/75754/0000950123-94-001189.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-07-22  edgar/data/75754/0000950123-94-001190.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-07-22  edgar/data/75754/0000950123-94-001191.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-07-22  edgar/data/75754/0000950123-94-001192.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-07-22  edgar/data/75754/0000950123-94-001193.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-07-29  edgar/data/75754/0000950123-94-001235.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-08-22  edgar/data/75754/0000950123-94-001384.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-08-22  edgar/data/75754/0000950123-94-001385.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-08-22  edgar/data/75754/0000950123-94-001386.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-08-22  edgar/data/75754/0000950123-94-001387.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-08-26  edgar/data/75754/0000950123-94-001424.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-09-02  edgar/data/75754/0000950123-94-001475.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-09-02  edgar/data/75754/0000950123-94-001476.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-09-16  edgar/data/75754/0000950123-94-001514.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-09-29  edgar/data/75754/0000950123-94-001574.txt           
PAINE WEBBER GROUP INC                                        424B3       75754       1994-09-29  edgar/data/75754/0000950123-94-001575.txt           
PAINE WEBBER GROUP INC                                        424B5       75754       1994-07-22  edgar/data/75754/0000889812-94-000014.txt           
PAINE WEBBER GROUP INC                                        424B5       75754       1994-07-29  edgar/data/75754/0000889812-94-000017.txt           
PAINE WEBBER GROUP INC                                        8-A12B      75754       1994-07-27  edgar/data/75754/0000889812-94-000015.txt           
PAINE WEBBER GROUP INC                                        8-A12B/A    75754       1994-08-05  edgar/data/75754/0000889812-94-000021.txt           
PAINE WEBBER GROUP INC                                        8-K         75754       1994-07-28  edgar/data/75754/0000950123-94-001226.txt           
PAINE WEBBER GROUP INC                                        8-K         75754       1994-08-05  edgar/data/75754/0000889812-94-000022.txt           
PAINE WEBBER GROUP INC                                        8-K/A       75754       1994-07-25  edgar/data/75754/0000950123-94-001206.txt           
PAINE WEBBER GROUP INC                                        POS AM      75754       1994-07-19  edgar/data/75754/0000889812-94-000011.txt           
PAINE WEBBER GROUP INC                                        S-8         75754       1994-09-13  edgar/data/75754/0000950123-94-001504.txt           
PAINE WEBBER GROUP INC                                        S-8         75754       1994-09-13  edgar/data/75754/0000950123-94-001505.txt           
PAINE WEBBER GROUP INC                                        SC 13G      75754       1994-07-11  edgar/data/75754/0000950144-94-001318.txt           
PAINEWEBBER EQUITY PARTNERS TWO LTD PARTNERSHIP               10-K/A      793973      1994-07-20  edgar/data/793973/0000793973-94-000005.txt          
PAINEWEBBER EQUITY PARTNERS TWO LTD PARTNERSHIP               10-Q        793973      1994-08-09  edgar/data/793973/0000793973-94-000006.txt          
PAINEWEBBER EQUITY TRUST GROWTH STOCK SERIES 11               485B24E     796166      1994-07-14  edgar/data/796166/0000796166-94-000001.txt          
PAINEWEBBER EQUITY TRUST GROWTH STOCK SERIES 17               S-6EL24     918447      1994-07-14  edgar/data/918447/0000950136-94-000123.txt          
PAINEWEBBER MANAGED INVESTMENTS TRUST                         NSAR-A      746703      1994-08-02  edgar/data/746703/0000746703-94-000002.txt          
PAINEWEBBER MANAGED MUNICIPAL TRUST /NY/                      NSAR-B      739243      1994-08-30  edgar/data/739243/0000739243-94-000003.txt          
PAINEWEBBER PREMIER HIGH INCOME TRUST INC                     NSAR-B      907015      1994-09-29  edgar/data/907015/0000907015-94-000003.txt          
PAINEWEBBER RMA MONEY FUND INC                                NSAR-B      703876      1994-08-29  edgar/data/703876/0000703876-94-000004.txt          
PAINEWEBBER RMA TAX FREE FUND INC                             NSAR-B      703875      1994-08-29  edgar/data/703875/0000703875-94-000002.txt          
PAKISTAN INVESTMENT FUND INC                                  NSAR-A      886243      1994-09-13  edgar/data/886243/0000886243-94-000002.txt          
PANAGORA FUNDS                                                24F-2NT     897019      1994-07-29  edgar/data/897019/0000053798-94-000372.txt          
PANAGORA FUNDS                                                485BPOS     897019      1994-08-22  edgar/data/897019/0000053798-94-000410.txt          
PANAGORA FUNDS                                                497         897019      1994-09-19  edgar/data/897019/0000897436-94-000025.txt          
PANAGORA FUNDS                                                497J        897019      1994-08-26  edgar/data/897019/0000897436-94-000008.txt          
PANAGORA FUNDS                                                N-30B-2     897019      1994-09-02  edgar/data/897019/0000897436-94-000023.txt          
PANAGORA FUNDS                                                NSAR-B      897019      1994-08-12  edgar/data/897019/0000053798-94-000400.txt          
PANHANDLE EASTERN CORP /DE/                                   10-Q        351696      1994-08-12  edgar/data/351696/0000351696-94-000008.txt          
PANHANDLE EASTERN CORP /DE/                                   S-3DPOS     351696      1994-07-29  edgar/data/351696/0000890566-94-000282.txt          
PANHANDLE EASTERN CORP /DE/                                   S-8         351696      1994-08-17  edgar/data/351696/0000950129-94-000665.txt          
PARAGON PORTFOLIO                                             NSAR-A      856120      1994-07-29  edgar/data/856120/0000856120-94-000004.txt          
PARAMOUNT COMMUNICATIONS INC /DE/                             10-K/A      44482       1994-07-29  edgar/data/44482/0000950123-94-001238.txt           
PARAMOUNT COMMUNICATIONS INC /DE/                             10-K/A      44482       1994-08-12  edgar/data/44482/0000950112-94-002132.txt           
PARAMOUNT COMMUNICATIONS INC /DE/                             10-Q        44482       1994-08-19  edgar/data/44482/0000950112-94-002190.txt           
PARAMOUNT COMMUNICATIONS INC /DE/                             15-12G      44482       1994-07-07  edgar/data/44482/0000950112-94-001849.txt           
PARAMOUNT COMMUNICATIONS INC /DE/                             8-K         44482       1994-07-07  edgar/data/44482/0000950112-94-001851.txt           
PARAMOUNT COMMUNICATIONS INC /DE/                             8-K         44482       1994-07-22  edgar/data/44482/0000950112-94-001939.txt           
PARAMOUNT COMMUNICATIONS INC /DE/                             8-K         44482       1994-09-01  edgar/data/44482/0000950112-94-002324.txt           
PARAMOUNT COMMUNICATIONS INC /DE/                             NT 10-K/A   44482       1994-07-29  edgar/data/44482/0000950112-94-001999.txt           
PARAMOUNT COMMUNICATIONS INC /DE/                             NT 10-Q     44482       1994-08-12  edgar/data/44482/0000950112-94-002133.txt           
PARAMOUNT COMMUNICATIONS INC /DE/                             SC 13D      44482       1994-07-07  edgar/data/44482/0000813828-03-000164.txt           
PARAMOUNT COMMUNICATIONS INC /DE/                             SC 13E3/A   44482       1994-07-07  edgar/data/44482/0000950112-94-001850.txt           
PARK COMMUNICATIONS INC                                       10-Q        726957      1994-07-27  edgar/data/726957/0000726957-94-000013.txt          
PARK ELECTROCHEMICAL CORP                                     10-K/A      76267       1994-07-18  edgar/data/76267/0000076267-94-000015.txt           
