Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    June 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
PUTNAM DIVERSIFIED INCOME TRUST                               497         836622      1994-06-06  edgar/data/836622/0000836622-94-000004.txt          
PUTNAM DIVERSIFIED INCOME TRUST                               N-30D       836622      1994-06-09  edgar/data/836622/0000950109-94-000961.txt          
PUTNAM DIVERSIFIED INCOME TRUST                               NSAR-A      836622      1994-05-27  edgar/data/836622/0000836622-94-000003.txt          
PUTNAM DIVIDEND GROWTH FUND                                   24F-2NT     795215      1994-04-28  edgar/data/795215/0000795215-94-000004.txt          
PUTNAM DIVIDEND GROWTH FUND                                   485APOS     795215      1994-05-02  edgar/data/795215/0000795215-94-000005.txt          
PUTNAM DIVIDEND GROWTH FUND                                   485APOS     795215      1994-05-02  edgar/data/795215/0000795215-94-000006.txt          
PUTNAM DIVIDEND GROWTH FUND                                   485BPOS     795215      1994-06-30  edgar/data/795215/0000795215-94-000011.txt          
PUTNAM DIVIDEND GROWTH FUND                                   497J        795215      1994-06-30  edgar/data/795215/0000795215-94-000013.txt          
PUTNAM DIVIDEND GROWTH FUND                                   DEF 14A     795215      1994-05-04  edgar/data/795215/0000795215-94-000007.txt          
PUTNAM DIVIDEND GROWTH FUND                                   DEFA14A     795215      1994-04-27  edgar/data/795215/0000795215-94-000002.txt          
PUTNAM DIVIDEND GROWTH FUND                                   DEFA14A     795215      1994-05-19  edgar/data/795215/0000853474-94-000009.txt          
PUTNAM DIVIDEND GROWTH FUND                                   DEFA14A     795215      1994-05-19  edgar/data/795215/0000853474-94-000010.txt          
PUTNAM DIVIDEND GROWTH FUND                                   DEFA14A     795215      1994-06-17  edgar/data/795215/0000795215-94-000010.txt          
PUTNAM DIVIDEND GROWTH FUND                                   N-30D       795215      1994-04-14  edgar/data/795215/0000950146-94-000096.txt          
PUTNAM DIVIDEND GROWTH FUND                                   NSAR-B      795215      1994-04-28  edgar/data/795215/0000795215-94-000003.txt          
PUTNAM DIVIDEND GROWTH FUND                                   PRE 14A     795215      1994-04-05  edgar/data/795215/0000795215-94-000001.txt          
PUTNAM DIVIDEND INCOME FUND                                   DEF 14A     853474      1994-05-02  edgar/data/853474/0000853474-94-000008.txt          
PUTNAM DIVIDEND INCOME FUND                                   DEFA14A     853474      1994-04-27  edgar/data/853474/0000795215-94-000002.txt          
PUTNAM DIVIDEND INCOME FUND                                   DEFA14A     853474      1994-05-19  edgar/data/853474/0000853474-94-000009.txt          
PUTNAM DIVIDEND INCOME FUND                                   DEFA14A     853474      1994-05-19  edgar/data/853474/0000853474-94-000010.txt          
PUTNAM DIVIDEND INCOME FUND                                   DEFA14A     853474      1994-06-17  edgar/data/853474/0000795215-94-000010.txt          
PUTNAM ENERGY RESOURCES TRUST                                 497         317031      1994-06-30  edgar/data/317031/0000317031-94-000004.txt          
PUTNAM ENERGY RESOURCES TRUST                                 N-30D       317031      1994-04-26  edgar/data/317031/0000950146-94-000099.txt          
PUTNAM ENERGY RESOURCES TRUST                                 NSAR-A/A    317031      1994-04-27  edgar/data/317031/0000317031-94-000003.txt          
PUTNAM EUROPE GROWTH FUND                                     497         842940      1994-05-03  edgar/data/842940/0000842940-94-000006.txt          
PUTNAM EUROPE GROWTH FUND                                     DEF 14A     842940      1994-04-26  edgar/data/842940/0000842940-94-000005.txt          
PUTNAM EUROPE GROWTH FUND                                     DEFA14A     842940      1994-04-27  edgar/data/842940/0000795215-94-000002.txt          
PUTNAM EUROPE GROWTH FUND                                     DEFA14A     842940      1994-05-19  edgar/data/842940/0000853474-94-000009.txt          
PUTNAM EUROPE GROWTH FUND                                     DEFA14A     842940      1994-05-19  edgar/data/842940/0000853474-94-000010.txt          
PUTNAM EUROPE GROWTH FUND                                     DEFA14A     842940      1994-06-17  edgar/data/842940/0000795215-94-000010.txt          
PUTNAM FEDERAL INCOME TRUST                                   DEFA14A     790207      1994-04-14  edgar/data/790207/0000771951-94-000018.txt          
PUTNAM FEDERAL INCOME TRUST                                   DEFA14A     790207      1994-04-14  edgar/data/790207/0000771951-94-000019.txt          
PUTNAM FEDERAL INCOME TRUST                                   DEFA14A     790207      1994-04-29  edgar/data/790207/0000787836-94-000024.txt          
PUTNAM FEDERAL INCOME TRUST                                   DEFA14A     790207      1994-04-29  edgar/data/790207/0000787836-94-000025.txt          
PUTNAM FEDERAL INCOME TRUST                                   DEFA14A     790207      1994-05-11  edgar/data/790207/0000081247-94-000013.txt          
PUTNAM FEDERAL INCOME TRUST                                   DEFA14A     790207      1994-05-12  edgar/data/790207/0000081247-94-000015.txt          
PUTNAM FEDERAL INCOME TRUST                                   DEFA14A     790207      1994-05-13  edgar/data/790207/0000790207-94-000008.txt          
PUTNAM FEDERAL INCOME TRUST                                   NSAR-A      790207      1994-06-29  edgar/data/790207/0000790207-94-000009.txt          
PUTNAM FLORIDA TAX EXEMPT INCOME FUND                         497         864488      1994-05-05  edgar/data/864488/0000864488-94-000005.txt          
PUTNAM FUND FOR GROWTH & INCOME                               DEFA14A     81260       1994-04-27  edgar/data/81260/0000795215-94-000002.txt           
PUTNAM FUND FOR GROWTH & INCOME                               DEFA14A     81260       1994-06-17  edgar/data/81260/0000795215-94-000010.txt           
PUTNAM GLOBAL GROWTH FUND                                     DEFA14A     81251       1994-04-27  edgar/data/81251/0000795215-94-000002.txt           
PUTNAM GLOBAL GROWTH FUND                                     DEFA14A     81251       1994-05-19  edgar/data/81251/0000853474-94-000009.txt           
PUTNAM GLOBAL GROWTH FUND                                     DEFA14A     81251       1994-05-19  edgar/data/81251/0000853474-94-000010.txt           
PUTNAM GLOBAL GROWTH FUND                                     DEFA14A     81251       1994-06-17  edgar/data/81251/0000795215-94-000010.txt           
PUTNAM GROWTH FUND /MA/                                       485BPOS     868480      1994-04-28  edgar/data/868480/0000868480-94-000005.txt          
PUTNAM GROWTH FUND /MA/                                       497J        868480      1994-04-29  edgar/data/868480/0000868480-94-000006.txt          
PUTNAM HEALTH SCIENCES TRUST                                  497         357295      1994-06-28  edgar/data/357295/0000357295-94-000005.txt          
PUTNAM HEALTH SCIENCES TRUST                                  N-30D       357295      1994-04-26  edgar/data/357295/0000357295-94-000003.txt          
PUTNAM HEALTH SCIENCES TRUST                                  NSAR-A      357295      1994-04-27  edgar/data/357295/0000357295-94-000004.txt          
PUTNAM HIGH INCOME CONVERTIBLE & BOND FUND                    N-30D       810943      1994-05-05  edgar/data/810943/0000950146-94-000101.txt          
PUTNAM HIGH INCOME CONVERTIBLE & BOND FUND                    NSAR-A      810943      1994-04-27  edgar/data/810943/0000810943-94-000001.txt          
PUTNAM HIGH YIELD ADVANTAGE FUND                              497         787836      1994-04-06  edgar/data/787836/0000787836-94-000019.txt          
PUTNAM HIGH YIELD ADVANTAGE FUND                              DEFA14A     787836      1994-04-13  edgar/data/787836/0000787836-94-000020.txt          
PUTNAM HIGH YIELD ADVANTAGE FUND                              DEFA14A     787836      1994-04-13  edgar/data/787836/0000787836-94-000021.txt          
PUTNAM HIGH YIELD ADVANTAGE FUND                              DEFA14A     787836      1994-04-15  edgar/data/787836/0000205802-94-000015.txt          
PUTNAM HIGH YIELD ADVANTAGE FUND                              DEFA14A     787836      1994-04-29  edgar/data/787836/0000787836-94-000024.txt          
PUTNAM HIGH YIELD ADVANTAGE FUND                              DEFA14A     787836      1994-04-29  edgar/data/787836/0000787836-94-000025.txt          
PUTNAM HIGH YIELD MUNICIPAL TRUST                             N-30D       848077      1994-05-26  edgar/data/848077/0000848077-94-000001.txt          
PUTNAM HIGH YIELD MUNICIPAL TRUST                             NSAR-B      848077      1994-05-27  edgar/data/848077/0000848077-94-000005.txt          
PUTNAM HIGH YIELD TRUST                                       497         225777      1994-06-21  edgar/data/225777/0000225777-94-000005.txt          
PUTNAM HIGH YIELD TRUST                                       N-30D       225777      1994-04-28  edgar/data/225777/0000225777-94-000004.txt          
PUTNAM HIGH YIELD TRUST                                       NSAR-A      225777      1994-04-27  edgar/data/225777/0000225777-94-000003.txt          
PUTNAM INTERMEDIATE TAX EXEMPT FUND                           497         919736      1994-05-31  edgar/data/919736/0000919736-94-000010.txt          
PUTNAM INTERMEDIATE TAX EXEMPT FUND                           N-1A EL/A   919736      1994-05-12  edgar/data/919736/0000919736-94-000005.txt          
PUTNAM INVESTMENT GRADE INTERMEDIATE MUNICIPAL TRUST          NSAR-B      900426      1994-06-30  edgar/data/900426/0000900426-94-000002.txt          
PUTNAM INVESTMENT GRADE MUNICIPAL TRUST II                    N-30D       892884      1994-06-27  edgar/data/892884/0000950146-94-000120.txt          
PUTNAM INVESTMENT GRADE MUNICIPAL TRUST II                    NSAR-B      892884      1994-06-29  edgar/data/892884/0000892884-94-000001.txt          
PUTNAM INVESTMENT GRADE MUNICIPAL TRUST III                   N-30D       912491      1994-06-30  edgar/data/912491/0000912491-94-000001.txt          
PUTNAM INVESTMENTS INC                                        SC 13G      766524      1994-05-11  edgar/data/766524/0000766524-94-000140.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-04-11  edgar/data/766524/0000766524-94-000125.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-04-11  edgar/data/766524/0000766524-94-000126.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-04-11  edgar/data/766524/0000766524-94-000127.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-04-11  edgar/data/766524/0000766524-94-000128.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-04-11  edgar/data/766524/0000766524-94-000129.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-04-11  edgar/data/766524/0000766524-94-000130.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-04-11  edgar/data/766524/0000766524-94-000131.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-04-11  edgar/data/766524/0000766524-94-000132.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-04-11  edgar/data/766524/0000766524-94-000133.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-04-11  edgar/data/766524/0000766524-94-000134.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-05-10  edgar/data/766524/0000766524-94-000135.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-05-10  edgar/data/766524/0000766524-94-000136.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-05-10  edgar/data/766524/0000766524-94-000137.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-05-10  edgar/data/766524/0000766524-94-000138.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-05-10  edgar/data/766524/0000766524-94-000139.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-06-07  edgar/data/766524/0000766524-94-000141.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-06-07  edgar/data/766524/0000766524-94-000142.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-06-07  edgar/data/766524/0000766524-94-000143.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-06-07  edgar/data/766524/0000766524-94-000144.txt          
PUTNAM INVESTMENTS INC                                        SC 13G/A    766524      1994-06-07  edgar/data/766524/0000766524-94-000145.txt          
PUTNAM INVESTORS FUND                                         497         81269       1994-04-07  edgar/data/81269/0000081269-94-000005.txt           
PUTNAM INVESTORS FUND                                         497         81269       1994-05-25  edgar/data/81269/0000081269-94-000006.txt           
PUTNAM INVESTORS FUND                                         NSAR-A/A    81269       1994-04-06  edgar/data/81269/0000081269-94-000004.txt           
