Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    December 31, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 144                 497         748361      1994-10-31  edgar/data/748361/0000774467-94-002267.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 145                 24F-2NT     748680      1994-10-14  edgar/data/748680/0000883053-94-001044.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 145                 485BPOS     748680      1994-12-01  edgar/data/748680/0000774467-94-002487.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 145                 497         748680      1994-10-31  edgar/data/748680/0000774467-94-002268.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 146                 24F-2NT     748825      1994-10-14  edgar/data/748825/0000883053-94-001045.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 146                 485BPOS     748825      1994-12-01  edgar/data/748825/0000774467-94-002488.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 146                 497         748825      1994-10-31  edgar/data/748825/0000774467-94-002269.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 147                 24F-2NT     748937      1994-10-14  edgar/data/748937/0000883053-94-001046.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 147                 485BPOS     748937      1994-12-01  edgar/data/748937/0000774467-94-002489.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 147                 497         748937      1994-10-31  edgar/data/748937/0000774467-94-002270.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 148                 24F-2NT     749629      1994-10-14  edgar/data/749629/0000883053-94-001047.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 148                 485BPOS     749629      1994-12-01  edgar/data/749629/0000774467-94-002490.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 148                 497         749629      1994-10-31  edgar/data/749629/0000774467-94-002271.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 149                 24F-2NT     750008      1994-10-14  edgar/data/750008/0000883053-94-001048.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 149                 485BPOS     750008      1994-12-23  edgar/data/750008/0000774467-94-002606.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 149                 497         750008      1994-10-31  edgar/data/750008/0000774467-94-002272.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 15                  24F-2NT     319494      1994-10-14  edgar/data/319494/0000883053-94-000941.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 150                 24F-2NT     750499      1994-10-14  edgar/data/750499/0000883053-94-001049.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 150                 485BPOS     750499      1994-12-23  edgar/data/750499/0000774467-94-002607.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 150                 497         750499      1994-10-31  edgar/data/750499/0000774467-94-002273.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 151                 24F-2NT     750695      1994-10-14  edgar/data/750695/0000883053-94-001050.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 151                 497         750695      1994-10-31  edgar/data/750695/0000774467-94-002274.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 152                 24F-2NT     751233      1994-10-14  edgar/data/751233/0000883053-94-001051.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 152                 497         751233      1994-10-31  edgar/data/751233/0000774467-94-002275.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 153                 24F-2NT     751521      1994-10-14  edgar/data/751521/0000883053-94-001052.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 153                 497         751521      1994-10-31  edgar/data/751521/0000774467-94-002276.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 154                 24F-2NT     752387      1994-10-14  edgar/data/752387/0000883053-94-001053.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 154                 497         752387      1994-10-31  edgar/data/752387/0000774467-94-002277.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 155                 24F-2NT     752386      1994-10-14  edgar/data/752386/0000883053-94-001054.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 155                 497         752386      1994-10-31  edgar/data/752386/0000774467-94-002278.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 156                 24F-2NT     753014      1994-10-14  edgar/data/753014/0000883053-94-001055.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 156                 497         753014      1994-10-31  edgar/data/753014/0000774467-94-002279.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 157                 24F-2NT     753732      1994-10-14  edgar/data/753732/0000883053-94-001056.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 157                 497         753732      1994-10-31  edgar/data/753732/0000774467-94-002280.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 158                 24F-2NT     754105      1994-10-14  edgar/data/754105/0000883053-94-001057.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 159                 24F-2NT     754989      1994-10-14  edgar/data/754989/0000883053-94-001058.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 159                 497         754989      1994-10-31  edgar/data/754989/0000774467-94-002281.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 160                 24F-2NT     756163      1994-10-14  edgar/data/756163/0000883053-94-001059.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 161                 24F-2NT     756809      1994-10-14  edgar/data/756809/0000883053-94-001060.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 161                 497         756809      1994-10-31  edgar/data/756809/0000774467-94-002282.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 162                 24F-2NT     757215      1994-10-14  edgar/data/757215/0000883053-94-001061.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 162                 497         757215      1994-10-31  edgar/data/757215/0000774467-94-002283.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 163                 24F-2NT     758738      1994-10-14  edgar/data/758738/0000883053-94-001062.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 163                 497         758738      1994-10-31  edgar/data/758738/0000774467-94-002284.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 164                 24F-2NT     759476      1994-10-14  edgar/data/759476/0000883053-94-001063.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 164                 497         759476      1994-10-31  edgar/data/759476/0000774467-94-002285.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 165                 24F-2NT     759823      1994-10-14  edgar/data/759823/0000883053-94-001064.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 165                 497         759823      1994-10-31  edgar/data/759823/0000774467-94-002286.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 166                 24F-2NT     760990      1994-10-14  edgar/data/760990/0000883053-94-001065.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 166                 497         760990      1994-10-31  edgar/data/760990/0000774467-94-002287.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 167                 24F-2NT     761247      1994-10-14  edgar/data/761247/0000883053-94-001066.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 167                 497         761247      1994-10-31  edgar/data/761247/0000774467-94-002288.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 168                 24F-2NT     762879      1994-10-14  edgar/data/762879/0000883053-94-001067.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 168                 497         762879      1994-10-31  edgar/data/762879/0000774467-94-002289.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 169                 24F-2NT     762990      1994-10-14  edgar/data/762990/0000883053-94-001068.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 169                 497         762990      1994-10-31  edgar/data/762990/0000774467-94-002290.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 17                  24F-2NT     319606      1994-10-14  edgar/data/319606/0000883053-94-000942.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 170                 24F-2NT     763359      1994-10-14  edgar/data/763359/0000883053-94-001069.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 170                 497         763359      1994-10-31  edgar/data/763359/0000774467-94-002291.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 171                 24F-2NT     763732      1994-10-14  edgar/data/763732/0000883053-94-001070.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 171                 497         763732      1994-10-31  edgar/data/763732/0000774467-94-002292.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 172                 24F-2NT     763882      1994-10-14  edgar/data/763882/0000883053-94-001071.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 172                 497         763882      1994-10-31  edgar/data/763882/0000774467-94-002293.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 173                 24F-2NT     765669      1994-10-14  edgar/data/765669/0000883053-94-001072.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 173                 497         765669      1994-10-31  edgar/data/765669/0000774467-94-002294.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 174                 24F-2NT     766435      1994-10-14  edgar/data/766435/0000883053-94-001073.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 174                 497         766435      1994-10-31  edgar/data/766435/0000774467-94-002295.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 175                 24F-2NT     766458      1994-10-14  edgar/data/766458/0000883053-94-001074.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 175                 497         766458      1994-10-31  edgar/data/766458/0000774467-94-002296.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 2                   24F-2NT     311056      1994-10-14  edgar/data/311056/0000883053-94-000932.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 20                  24F-2NT     350911      1994-10-14  edgar/data/350911/0000883053-94-000944.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 21                  24F-2NT     351075      1994-10-14  edgar/data/351075/0000883053-94-000945.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 22                  24F-2NT     352053      1994-10-14  edgar/data/352053/0000883053-94-000946.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 22                  497         352053      1994-10-31  edgar/data/352053/0000774467-94-002196.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 23                  24F-2NT     352146      1994-10-14  edgar/data/352146/0000883053-94-000947.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 23                  497         352146      1994-10-31  edgar/data/352146/0000774467-94-002197.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 24                  24F-2NT     352803      1994-10-14  edgar/data/352803/0000883053-94-000948.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 24                  497         352803      1994-10-31  edgar/data/352803/0000774467-94-002198.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 25                  24F-2NT     352850      1994-10-14  edgar/data/352850/0000883053-94-000949.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 26                  24F-2NT     353667      1994-10-14  edgar/data/353667/0000883053-94-000950.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 26                  485BPOS     353667      1994-12-23  edgar/data/353667/0000774467-94-002597.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 26                  497         353667      1994-10-31  edgar/data/353667/0000774467-94-002199.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 3                   24F-2NT     311332      1994-10-14  edgar/data/311332/0000883053-94-000933.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 3                   497         311332      1994-10-31  edgar/data/311332/0000774467-94-002189.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 30                  24F-2NT     356041      1994-10-14  edgar/data/356041/0000883053-94-000951.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 31                  24F-2NT     356067      1994-10-14  edgar/data/356067/0000883053-94-000952.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 32                  24F-2NT     356990      1994-10-14  edgar/data/356990/0000883053-94-000953.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 33                  24F-2NT     356991      1994-10-14  edgar/data/356991/0000883053-94-000954.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 38                  24F-2NT     357431      1994-10-14  edgar/data/357431/0000883053-94-000955.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 4                   24F-2NT     311341      1994-10-14  edgar/data/311341/0000883053-94-000934.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 4                   485BPOS     311341      1994-10-24  edgar/data/311341/0000774467-94-001464.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 4                   497         311341      1994-10-31  edgar/data/311341/0000774467-94-002190.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 40                  24F-2NT     700773      1994-10-14  edgar/data/700773/0000883053-94-000956.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 40                  497         700773      1994-10-31  edgar/data/700773/0000774467-94-002200.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 41                  24F-2NT     700866      1994-10-14  edgar/data/700866/0000883053-94-000957.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 41                  497         700866      1994-10-31  edgar/data/700866/0000774467-94-002201.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 49                  24F-2NT     703496      1994-10-14  edgar/data/703496/0000883053-94-000958.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 5                   24F-2NT     311352      1994-10-14  edgar/data/311352/0000883053-94-000935.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 52                  24F-2NT     704478      1994-10-14  edgar/data/704478/0000883053-94-000959.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 53                  24F-2NT     704803      1994-10-14  edgar/data/704803/0000883053-94-000960.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 53                  485BPOS     704803      1994-12-23  edgar/data/704803/0000774467-94-002598.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 53                  497         704803      1994-10-31  edgar/data/704803/0000774467-94-002202.txt          
